The Bible clearly says, “Thou shall not bear false witness.”	Therefore, as a Christian, you better answer the door and tell our drunk neighbor with the shotgun, that his wife, whom he is looking to kill, is hiding in our basement. Otherwise, you are defying God himself!	support	(marriage; capable of; deceiving)
Why must you always take positions that are so unscientific?	Why must you always take positions that are so unscientific?	support	(marriage; capable of; deceiving)
What type of appeal taps into the desire to belong to a group?	What type of appeal taps into the desire to belong to a group?	support	(marriage; capable of; deceiving)
Intentionally using negatively charged words is an example of which technique?	Intentionally using negatively charged words is an example of which technique?	support	(marriage; capable of; deceiving)
"If you have never been born again, eternal separation from God in the Lake of Fire awaits you. If you are born again, then being with the Lord in heaven forever is your destiny. Which do you choose?"	"If you have never been born again, eternal separation from God in the Lake of Fire awaits you. If you are born again, then being with the Lord in heaven forever is your destiny. Which do you choose?"	support	(marriage; capable of; deceiving)
"Everyone wants to be an English teacher."	"Everyone wants to be an English teacher."	support	(marriage; capable of; deceiving)
"But this here research must go on. This space effort must go on" is an example of which logical fallacy?	"But this here research must go on. This space effort must go on" is an example of which logical fallacy?	support	(marriage; capable of; deceiving)
We should move to the Midwest because Mujtaba from the Wall Street Journal says the cost of living is cheaper there.	We should move to the Midwest because Mujtaba from the Wall Street Journal says the cost of living is cheaper there.	support	(marriage; capable of; deceiving)
I failed Pre-Cal because my teacher doesn't like me	I failed Pre-Cal because my teacher doesn't like me	support	(marriage; capable of; deceiving)
Science fiction books are not worth the time it takes to read them	they are not worth the time it takes to read them	support	(marriage; capable of; deceiving)
Senator Jones supports a strong national defense, and he wants your vote.	I would never vote for a coward like him.	support	(marriage; capable of; deceiving)
I hope I presented my argument clearly.	Now, my opponent will attempt to refute my argument by his own fallacious, incoherent, illogical version of history.	support	(marriage; capable of; deceiving)
Are you still a heavy drinker?	Are you still a heavy drinker?	support	(marriage; capable of; deceiving)
The nuthatch was discovered by Tilly Turnow in the woods, while hopping from branch to branch of an elm tree, singing happily.	The nuthatch was discovered by Tilly Turnow in the woods, while hopping from branch to branch of an elm tree, singing happily.	support	(marriage; capable of; deceiving)
My brother Humza eats cheeseburgers and pizza	He is thin. Cheeseburgers and pizza aren't the cause of obesity.	support	(marriage; capable of; deceiving)
"Then we had a death. A 32-year-old woman hemorrhaged to death as a result of a cervical laceration.	I finally realized, we weren't helping women - we were destroying them."	support	(marriage; capable of; deceiving)
Every girl I've dated has been a nurse	I must only be compatible with nurses!	support	(marriage; capable of; deceiving)
If you allow the students to redo this one test, they will always want to redo all future tests	they will always want to redo all future tests	support	(marriage; capable of; deceiving)
Because students do not do homework virtually when quarantined, we should get rid of all computers.	because students do not do homework virtually when quarantined, we should get rid of all computers.	support	(marriage; capable of; deceiving)
The students in my sixth-grade class listen to a lot of reggaeton music. I usually hear reggaeton when they have their headphones or earphones on while working on NoRedInk. All sixth graders must listen to reggaeton... What type of faulty reasoning is being used?	What type of faulty reasoning is being used?	support	(marriage; capable of; deceiving)
